"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1417","1.3296864096316063E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.3385083466563057E-12","-9.1760465381941692E-1","0.0000000000000000E+0","2.4695412186116092E+0","1.8672725269949357E+1","8.2769726799049508E+1","1.9147221919899469E+0","1.215058560962404E-2"
"1416","1.3297554381987271E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.4943902543927460E-12","-9.1772619491127994E-1","0.0000000000000000E+0","2.4694116349425350E+0","1.8672845761390739E+1","8.2770260895896143E+1","1.9135752368080117E+0","1.215058560962404E-2"
"1415","1.3298244826792567E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.7728904825119147E-12","-9.1784777126455286E-1","0.0000000000000000E+0","2.4692820016750621E+0","1.8672966245987183E+1","8.2770794962401538E+1","1.9124290409864504E+0","1.215058560962404E-2"
"1414","1.3298935430727858E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.6974567599626760E-12","-9.1796938287559793E-1","0.0000000000000000E+0","2.4691523188008677E+0","1.8673086723753649E+1","8.2771328998632015E+1","1.9112836051569575E+0","1.215058560962404E-2"
"1413","1.3299626193789018E+0","0.0000000000000000E+0","0.0000000000000000E+0","4.6844933443821208E-12","-9.1809102974058765E-1","0.0000000000000000E+0","2.4690225863119686E+0","1.8673207194704943E+1","8.2771863004653184E+1","1.9101389284468362E+0","1.215058560962404E-2"
"1412","1.3300317115971361E+0","0.0000000000000000E+0","0.0000000000000000E+0","4.7340454078441265E-12","-9.1821271185565023E-1","0.0000000000000000E+0","2.4688928042003844E+0","1.8673327658856032E+1","8.2772396980531397E+1","1.9089950108827256E+0","1.215058560962404E-2"
"1411","1.3301008197270114E+0","0.0000000000000000E+0","0.0000000000000000E+0","4.6002806985911816E-12","-9.1833442921692443E-1","0.0000000000000000E+0","2.4687629724580984E+0","1.8673448116221959E+1","8.2772930926333331E+1","1.9078518524593904E+0","1.215058560962404E-2"
"1410","1.3301699437679930E+0","0.0000000000000000E+0","0.0000000000000000E+0","2.6720469196507057E-12","-9.1845618182038791E-1","0.0000000000000000E+0","2.4686330910773089E+0","1.8673568566817281E+1","8.2773464842123531E+1","1.9067094538014397E+0","1.215058560962404E-2"
"1409","1.3302390837196412E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.7909990880024664E-12","-9.1857796966198679E-1","0.0000000000000000E+0","2.4685031600503953E+0","1.8673689010657640E+1","8.2773998727971318E+1","1.9055678131371891E+0","1.215058560962404E-2"
"1408","1.3303082395813037E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.2368593611802491E-12","-9.1869979273778324E-1","0.0000000000000000E+0","2.4683731793692334E+0","1.8673809447757279E+1","8.2774532583939830E+1","1.9044269318686506E+0","1.215058560962404E-2"
"1407","1.3303774113524689E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.2028061116715014E-12","-9.1882165104365066E-1","0.0000000000000000E+0","2.4682431490262311E+0","1.8673929878131695E+1","8.2775066410097736E+1","1.9032868088822050E+0","1.215058560962404E-2"
"1406","1.3304465990325394E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.6366649604401975E-12","-9.1894354457539806E-1","0.0000000000000000E+0","2.4681130690137949E+0","1.8674050301795610E+1","8.2775600206510333E+1","1.9021474449666982E+0","1.215058560962404E-2"
"1405","1.3305158026208703E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.5816140949822259E-12","-9.1906547332877819E-1","0.0000000000000000E+0","2.4679829393243673E+0","1.8674170718764252E+1","8.2776133973245095E+1","1.9010088388027790E+0","1.215058560962404E-2"
"1404","1.3305850221168052E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.3372287240759839E-12","-9.1918743729941876E-1","0.0000000000000000E+0","2.4678527599505995E+0","1.8674291129052421E+1","8.2776667710367619E+1","1.8998709911413219E+0","1.215058560962404E-2"
"1403","1.3306542575197182E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.5349097128004610E-12","-9.1930943648324814E-1","0.0000000000000000E+0","2.4677225308846276E+0","1.8674411532675428E+1","8.2777201417945804E+1","1.8987339012925510E+0","1.215058560962404E-2"
"1402","1.3307235088288794E+0","0.0000000000000000E+0","0.0000000000000000E+0","2.9183822870994257E-12","-9.1943147087552590E-1","0.0000000000000000E+0","2.4675922521196734E+0","1.8674531929648165E+1","8.2777735096045660E+1","1.8975975694729326E+0","1.215058560962404E-2"
"1401","1.3307927760436469E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.3212039147348888E-12","-9.1955354047215243E-1","0.0000000000000000E+0","2.4674619236478952E+0","1.8674652319985789E+1","8.2778268744734333E+1","1.8964619957556241E+0","1.215058560962404E-2"
"1400","1.3308620591631635E+0","0.0000000000000000E+0","0.0000000000000000E+0","2.8164800534933487E-12","-9.1967564526835532E-1","0.0000000000000000E+0","2.4673315454623932E+0","1.8674772703703375E+1","8.2778802364078686E+1","1.8953271786579833E+0","1.215058560962404E-2"
"1399","1.3309313581867943E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.7357638835730716E-12","-9.1979778525977196E-1","0.0000000000000000E+0","2.4672011175558102E+0","1.8674893080816044E+1","8.2779335954145708E+1","1.8941931198510658E+0","1.215058560962404E-2"
"1398","1.3310006731136743E+0","0.0000000000000000E+0","0.0000000000000000E+0","4.6645518425563953E-12","-9.1991996044178515E-1","0.0000000000000000E+0","2.4670706399209439E+0","1.8675013451338959E+1","8.2779869515002645E+1","1.8930598182699181E+0","1.215058560962404E-2"
"1397","1.3310700039430154E+0","0.0000000000000000E+0","0.0000000000000000E+0","4.3726075408859201E-12","-9.2004217080965789E-1","0.0000000000000000E+0","2.4669401125509101E+0","1.8675133815287246E+1","8.2780403046716529E+1","1.8919272734061710E+0","1.215058560962404E-2"
"1396","1.3311393506739859E+0","0.0000000000000000E+0","0.0000000000000000E+0","4.4820147851708926E-12","-9.2016441635870216E-1","0.0000000000000000E+0","2.4668095354386717E+0","1.8675254172676073E+1","8.2780936549354593E+1","1.8907954865604744E+0","1.215058560962404E-2"
"1395","1.3312087133057151E+0","0.0000000000000000E+0","0.0000000000000000E+0","2.9376444120929372E-12","-9.2028669708405919E-1","0.0000000000000000E+0","2.4666789085774523E+0","1.8675374523520524E+1","8.2781470022983711E+1","1.8896644559116835E+0","1.215058560962404E-2"
"1394","1.3312780918373341E+0","0.0000000000000000E+0","0.0000000000000000E+0","2.5481322453381394E-12","-9.2040901298107736E-1","0.0000000000000000E+0","2.4665482319600907E+0","1.8675494867835884E+1","8.2782003467671629E+1","1.8885341819973811E+0","1.215058560962404E-2"
"1393","1.3313474862679833E+0","0.0000000000000000E+0","0.0000000000000000E+0","2.7169641566166667E-12","-9.2053136404482816E-1","0.0000000000000000E+0","2.4664175055799427E+0","1.8675615205637495E+1","8.2782536883486344E+1","1.8874046652691399E+0","1.215058560962404E-2"
"1392","1.3314168965966526E+0","0.0000000000000000E+0","0.0000000000000000E+0","2.6701091877091928E-12","-9.2065375027030838E-1","0.0000000000000000E+0","2.4662867294302973E+0","1.8675735536940337E+1","8.2783070270494278E+1","1.8862759044568513E+0","1.215058560962404E-2"
"1391","1.3314863228224645E+0","0.0000000000000000E+0","0.0000000000000000E+0","3.0086329271293078E-12","-9.2077617165261427E-1","0.0000000000000000E+0","2.4661559035044340E+0","1.8675855861759942E+1","8.2783603628764254E+1","1.8851479006813074E+0","1.215058560962404E-2"
