"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1139","4.8784941344943100E-1","-9.0824078288056764E-1","0.0000000000000000E+0","-6.6106811245652666E-2","-2.7093469229117342E-2","0.0000000000000000E+0","2.9868540345003716E+0","6.5817391433044774E+0","2.9174571085809117E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1138","4.8784941344943100E-1","-9.0975488557209694E-1","0.0000000000000000E+0","-6.8456177449495018E-2","-2.8077213773943590E-2","0.0000000000000000E+0","2.9867709983492094E+0","6.5816700951204803E+0","2.9174265019113292E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1137","4.8784941344943100E-1","-9.1126905857587115E-1","0.0000000000000000E+0","-7.0804243176981307E-2","-2.9061796202910342E-2","0.0000000000000000E+0","2.9866850667433344E+0","6.5815986655435887E+0","2.9173948396527180E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1136","4.8784941344943100E-1","-9.1278327446298868E-1","0.0000000000000000E+0","-7.3150974422092438E-2","-3.0047195407368180E-2","0.0000000000000000E+0","2.9865962418289511E+0","6.5815248590369535E+0","2.9173621237834389E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1135","4.8784941344943100E-1","-9.1429750584072689E-1","0.0000000000000000E+0","-7.5496337315382578E-2","-3.1033390317214748E-2","0.0000000000000000E+0","2.9865045258224443E+0","6.5814486802102250E+0","2.9173283563467898E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1134","4.8784941344943100E-1","-9.1581172535756261E-1","0.0000000000000000E+0","-7.7840298130196495E-2","-3.2020359904504837E-2","0.0000000000000000E+0","2.9864099210099111E+0","6.5813701338095374E+0","2.9172935394465679E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1133","4.8784941344943100E-1","-9.1732590570807804E-1","0.0000000000000000E+0","-8.0182823288833860E-2","-3.3008083186959657E-2","0.0000000000000000E+0","2.9863124297466692E+0","6.5812892247225978E+0","2.9172576752493246E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1132","4.8784941344943100E-1","-9.1884001963788908E-1","0.0000000000000000E+0","-8.2523879368639863E-2","-3.3996539231476837E-2","0.0000000000000000E+0","2.9862120544567228E+0","6.5812059579758024E+0","2.9172207659830871E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1131","4.8784941344943100E-1","-9.2035403994856513E-1","0.0000000000000000E+0","-8.4863433108039038E-2","-3.4985707157705194E-2","0.0000000000000000E+0","2.9861087976322342E+0","6.5811203387305151E+0","2.9171828139357089E+1","1.0000000000000002E+0","1.215058560962404E-2"
"1130","4.8784941344943100E-1","-9.2186793950240387E-1","0.0000000000000000E+0","-8.7201451412465561E-2","-3.5975566141400864E-2","0.0000000000000000E+0","2.9860026618329267E+0","6.5810323722886466E+0","2.9171438214573449E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1129","4.8784941344943100E-1","-9.2338169122733604E-1","0.0000000000000000E+0","-8.9537901360298960E-2","-3.6966095417977428E-2","0.0000000000000000E+0","2.9858936496855004E+0","6.5809420640836640E+0","2.9171037909564614E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1128","4.8784941344943100E-1","-9.2489526812166900E-1","0.0000000000000000E+0","-9.1872750208636542E-2","-3.7957274285919752E-2","0.0000000000000000E+0","2.9857817638830024E+0","6.5808494196825436E+0","2.9170627249007069E+1","1.0000000000000020E+0","1.215058560962404E-2"
"1127","4.8784941344943100E-1","-9.2640864325880701E-1","0.0000000000000000E+0","-9.4205965399022831E-2","-3.8949082110122941E-2","0.0000000000000000E+0","2.9856670071841771E+0","6.5807544447859234E+0","2.9170206258169770E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1126","4.8784941344943100E-1","-9.2792178979200091E-1","0.0000000000000000E+0","-9.6537514563122442E-2","-3.9941498325338373E-2","0.0000000000000000E+0","2.9855493824127888E+0","6.5806571452234275E+0","2.9169774962893424E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1125","4.8784941344943100E-1","-9.2943468095892678E-1","0.0000000000000000E+0","-9.8867365528241449E-2","-4.0934502439414842E-2","0.0000000000000000E+0","2.9854288924569281E+0","6.5805575269558281E+0","2.9169333389600069E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1124","4.8784941344943100E-1","-9.3094729008636623E-1","0.0000000000000000E+0","-1.0119548632284961E-1","-4.1928074036680363E-2","0.0000000000000000E+0","2.9853055402682886E+0","6.5804555960698750E+0","2.9168881565270159E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1123","4.8784941344943100E-1","-9.3245959059466987E-1","0.0000000000000000E+0","-1.0352184518191196E-1","-4.2922192781093951E-2","0.0000000000000000E+0","2.9851793288614203E+0","6.5803513587806837E+0","2.9168419517453142E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1122","4.8784941344943100E-1","-9.3397155600236215E-1","0.0000000000000000E+0","-1.0584641055222055E-1","-4.3916838419629116E-2","0.0000000000000000E+0","2.9850502613129679E+0","6.5802448214252420E+0","2.9167947274238706E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1121","4.8784941344943100E-1","-9.3548315993045350E-1","0.0000000000000000E+0","-1.0816915109753311E-1","-4.4911990785266122E-2","0.0000000000000000E+0","2.9849183407608759E+0","6.5801359904666823E+0","2.9167464864275669E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1120","4.8784941344943100E-1","-9.3699437610694936E-1","0.0000000000000000E+0","-1.1049003570372408E-1","-4.5907629800283546E-2","0.0000000000000000E+0","2.9847835704035859E+0","6.5800248724873027E+0","2.9166972316741088E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1119","4.8784941344943100E-1","-9.3850517837108138E-1","0.0000000000000000E+0","-1.1280903348372183E-1","-4.6903735479276475E-2","0.0000000000000000E+0","2.9846459534991943E+0","6.5799114741910172E+0","2.9166469661351076E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1118","4.8784941344943100E-1","-9.4001554067759419E-1","0.0000000000000000E+0","-1.1512611378239293E-1","-4.7900287932200997E-2","0.0000000000000000E+0","2.9845054933646185E+0","6.5797958023987322E+0","2.9165956928340371E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1117","4.8784941344943100E-1","-9.4152543710096137E-1","0.0000000000000000E+0","-1.1744124618135880E-1","-4.8897267367426347E-2","0.0000000000000000E+0","2.9843621933747104E+0","6.5796778640490583E+0","2.9165434148465419E+1","1.0000000000000040E+0","1.215058560962404E-2"
"1116","4.8784941344943100E-1","-9.4303484183949404E-1","0.0000000000000000E+0","-1.1975440050363076E-1","-4.9894654094662275E-2","0.0000000000000000E+0","2.9842160569613783E+0","6.5795576661947344E+0","2.9164901352988576E+1","1.0000000000000053E+0","1.215058560962404E-2"
"1115","4.8784941344943100E-1","-9.4454372921939866E-1","0.0000000000000000E+0","-1.2206554681816822E-1","-5.0892428527870723E-2","0.0000000000000000E+0","2.9840670876126723E+0","6.5794352160019676E+0","2.9164358573675148E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1114","4.8784941344943100E-1","-9.4605207369876620E-1","0.0000000000000000E+0","-1.2437465544431167E-1","-5.1890571188128710E-2","0.0000000000000000E+0","2.9839152888718643E+0","6.5793105207483409E+0","2.9163805842784150E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1113","4.8784941344943100E-1","-9.4755984987150998E-1","0.0000000000000000E+0","-1.2668169695614001E-1","-5.2889062706436708E-2","0.0000000000000000E+0","2.9837606643365073E+0","6.5791835878207374E+0","2.9163243193059074E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1112","4.8784941344943100E-1","-9.4906703247117474E-1","0.0000000000000000E+0","-1.2898664218664424E-1","-5.3887883826448969E-2","0.0000000000000000E+0","2.9836032176574712E+0","6.5790544247138607E+0","2.9162670657721350E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1111","4.8784941344943100E-1","-9.5057359637471650E-1","0.0000000000000000E+0","-1.3128946223183427E-1","-5.4887015407192617E-2","0.0000000000000000E+0","2.9834429525379722E+0","6.5789230390285827E+0","2.9162088270463009E+1","1.0000000000000160E+0","1.215058560962404E-2"
"1110","4.8784941344943100E-1","-9.5207951660619927E-1","0.0000000000000000E+0","-1.3359012845470544E-1","-5.5886438425711282E-2","0.0000000000000000E+0","2.9832798727325871E+0","6.5787894384701051E+0","2.9161496065438534E+1","1.0000000000000140E+0","1.215058560962404E-2"
"1109","4.8784941344943100E-1","-9.5358476834039352E-1","0.0000000000000000E+0","-1.3588861248910186E-1","-5.6886133979624116E-2","0.0000000000000000E+0","2.9831139820462438E+0","6.5786536308454009E+0","2.9160894077253552E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1108","4.8784941344943100E-1","-9.5508932690631376E-1","0.0000000000000000E+0","-1.3818488624338443E-1","-5.7886083289730550E-2","0.0000000000000000E+0","2.9829452843332169E+0","6.5785156240607492E+0","2.9160282340953849E+1","1.0000000000000149E+0","1.215058560962404E-2"
"1107","4.8784941344943100E-1","-9.5659316779066028E-1","0.0000000000000000E+0","-1.4047892190410990E-1","-5.8886267702376871E-2","0.0000000000000000E+0","2.9827737834960866E+0","6.5783754261226699E+0","2.9159660892029557E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1106","4.8784941344943100E-1","-9.5809626664113978E-1","0.0000000000000000E+0","-1.4277069193946379E-1","-5.9886668691861947E-2","0.0000000000000000E+0","2.9825994834846914E+0","6.5782330451361819E+0","2.9159029766407414E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1105","4.8784941344943100E-1","-9.5959859926986424E-1","0.0000000000000000E+0","-1.4506016910254885E-1","-6.0887267863015550E-2","0.0000000000000000E+0","2.9824223882951135E+0","6.5780884892935845E+0","2.9158389000401058E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1104","4.8784941344943100E-1","-9.6110014165640101E-1","0.0000000000000000E+0","-1.4734732643474785E-1","-6.1888046953118565E-2","0.0000000000000000E+0","2.9822425019685621E+0","6.5779417668870206E+0","2.9157738630766691E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1103","4.8784941344943100E-1","-9.6260086995094052E-1","0.0000000000000000E+0","-1.4963213726868044E-1","-6.2888987834388968E-2","0.0000000000000000E+0","2.9820598285903319E+0","6.5777928862983286E+0","2.9157078694658082E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1102","4.8784941344943100E-1","-9.6410076047736515E-1","0.0000000000000000E+0","-1.5191457523120025E-1","-6.3890072516146340E-2","0.0000000000000000E+0","2.9818743722887318E+0","6.5776418559954921E+0","2.9156409229610883E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1101","4.8784941344943100E-1","-9.6559978973607652E-1","0.0000000000000000E+0","-1.5419461424624531E-1","-6.4891283146765122E-2","0.0000000000000000E+0","2.9816861372339667E+0","6.5774886845348099E+0","2.9155730273552209E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1100","4.8784941344943100E-1","-9.6709793440691727E-1","0.0000000000000000E+0","-1.5647222853755746E-1","-6.5892602015799287E-2","0.0000000000000000E+0","2.9814951276370500E+0","6.5773333805572447E+0","2.9155041864784440E+1","1.0000000000000016E+0","1.215058560962404E-2"
"1099","4.8784941344943100E-1","-9.6859517135191553E-1","0.0000000000000000E+0","-1.5874739263119719E-1","-6.6894011556010782E-2","0.0000000000000000E+0","2.9813013477487145E+0","6.5771759527856481E+0","2.9154344041972973E+1","1.0000000000000075E+0","1.215058560962404E-2"
"1098","4.8784941344943100E-1","-9.7009147761785552E-1","0.0000000000000000E+0","-1.6102008135799770E-1","-6.7895494345136420E-2","0.0000000000000000E+0","2.9811048018582720E+0","6.5770164100255526E+0","2.9153636844149677E+1","1.0000000000000062E+0","1.215058560962404E-2"
"1097","4.8784941344943100E-1","-9.7158683043895289E-1","0.0000000000000000E+0","-1.6329026985590597E-1","-6.8897033107836805E-2","0.0000000000000000E+0","2.9809054942925188E+0","6.5768547611608472E+0","2.9152920310693766E+1","1.0000000000000056E+0","1.215058560962404E-2"
"1096","4.8784941344943100E-1","-9.7308120723930247E-1","0.0000000000000000E+0","-1.6555793357210999E-1","-6.9898610717491691E-2","0.0000000000000000E+0","2.9807034294146191E+0","6.5766910151483851E+0","2.9152194481307859E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1095","4.8784941344943100E-1","-9.7457458563519461E-1","0.0000000000000000E+0","-1.6782304826520356E-1","-7.0900210197677851E-2","0.0000000000000000E+0","2.9804986116229397E+0","6.5765251810299983E+0","2.9151459396071267E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1094","4.8784941344943100E-1","-9.7606694343751643E-1","0.0000000000000000E+0","-1.7008559000687409E-1","-7.1901814724242480E-2","0.0000000000000000E+0","2.9802910453499862E+0","6.5763572679073325E+0","2.9150715095328440E+1","1.0000000000000000E+0","1.215058560962404E-2"
