"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1068","5.0384309487543399E-1","0.0000000000000000E+0","0.0000000000000000E+0","-7.4936842895610075E-14","9.8020008871973463E-1","0.0000000000000000E+0","3.1721946186540761E+0","5.8868504772336880E+0","2.6094370193066521E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1067","5.0356343338117537E-1","0.0000000000000000E+0","0.0000000000000000E+0","-7.0378146631076435E-14","9.8121714724033104E-1","0.0000000000000000E+0","3.1719653635778089E+0","5.8886556862674713E+0","2.6102372059766822E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1066","5.0307304404102338E-1","0.0000000000000000E+0","0.0000000000000000E+0","-5.3907865460936204E-14","9.8300041063692412E-1","0.0000000000000000E+0","3.1715645812148736E+0","5.8917882051833450E+0","2.6116257431672171E+1","1.0000000000230092E+0","1.215058560962404E-2"
"1065","5.0258142552272012E-1","0.0000000000000000E+0","0.0000000000000000E+0","-9.3023781035653331E-14","9.8478797539355156E-1","0.0000000000000000E+0","3.1711643017565558E+0","5.8948872678010575E+0","2.6129994503390034E+1","1.0000000000170712E+0","1.215058560962404E-2"
"1064","5.0208860107282127E-1","0.0000000000000000E+0","0.0000000000000000E+0","-8.3887370822252166E-14","9.8657979593090739E-1","0.0000000000000000E+0","3.1707644976246039E+0","5.8979533277710949E+0","2.6143585285795961E+1","1.0000000000034532E+0","1.215058560962404E-2"
"1063","5.0159459347140634E-1","0.0000000000000000E+0","0.0000000000000000E+0","-1.1029740730013985E-13","9.8837582772521348E-1","0.0000000000000000E+0","3.1703651417436678E+0","5.9009868317168213E+0","2.6157031758616704E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1062","5.0109942504283633E-1","0.0000000000000000E+0","0.0000000000000000E+0","-1.0085744712757290E-13","9.9017602728214971E-1","0.0000000000000000E+0","3.1699662075313935E+0","5.9039882193384248E+0","2.6170335870890984E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1061","5.0060311766622323E-1","0.0000000000000000E+0","0.0000000000000000E+0","-6.2163831304074358E-14","9.9198035211167701E-1","0.0000000000000000E+0","3.1695676688884999E+0","5.9069579235152911E+0","2.6183499541423259E+1","1.0000000000048632E+0","1.215058560962404E-2"
"1060","5.0010569278567207E-1","0.0000000000000000E+0","0.0000000000000000E+0","-1.0079541332707656E-13","9.9378876070342348E-1","0.0000000000000000E+0","3.1691695001891214E+0","5.9098963704086973E+0","2.6196524659238925E+1","1.0000000000000000E+0","1.215058560962404E-2"
"1059","4.9960717142027194E-1","0.0000000000000000E+0","0.0000000000000000E+0","-8.7397114894646308E-14","9.9560121250270872E-1","0.0000000000000000E+0","3.1687716762713873E+0","5.9128039795631810E+0","2.6209413084033688E+1","1.0000000000029634E+0","1.215058560962404E-2"
