"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"1294","9.4709904465105499E-1","1.0714347829103913E-2","1.0000000000000002E-1","1.1482430633514856E-1","6.3798156084035371E-2","-4.5453952694398581E-1","2.9455962562449178E+0","2.1854307947094380E+0","9.6872581372703088E+0","1.1883480159965458E+0","1.215058560962404E-2"
"1293","9.4676516042624081E-1","1.0463517282403311E-2","1.0000000000000002E-1","1.1518243653052967E-1","6.5163440136753167E-2","-4.5414041346185935E-1","2.9455651532672760E+0","2.1866478716898725E+0","9.6926530181839219E+0","1.1930607005568201E+0","1.215058560962404E-2"
"1292","9.4643113487360742E-1","1.0212677422226901E-2","1.0000000000000002E-1","1.1553736772166276E-1","6.6526811755528201E-2","-4.5373570350149267E-1","2.9455337337111973E+0","2.1878779888983360E+0","9.6981057019139811E+0","1.1978463279918516E+0","1.215058560962404E-2"
"1291","9.4609696556456779E-1","9.9618225169383536E-3","1.0000000000000002E-1","1.1588907831070652E-1","6.7888243375605950E-2","-4.5332544229668714E-1","2.9455019983239579E+0","2.1891211363401708E+0","9.7036161441576319E+0","1.2027055115877185E+0","1.215058560962404E-2"
"1290","9.4576265011916094E-1","9.7109468526356841E-3","1.0000000000000002E-1","1.1623754713803934E-1","6.9247707665781283E-2","-4.5290967533214244E-1","2.9454699478555586E+0","2.1903773040070815E+0","9.7091843005515628E+0","1.2076388888358316E+0","1.215058560962404E-2"
"1289","9.4542818620637370E-1","9.4600447348477876E-3","1.0000000000000002E-1","1.1658275348373051E-1","7.0605177528352325E-2","-4.5248844833616853E-1","2.9454375830600208E+0","2.1916464818635832E+0","9.7148101266119458E+0","1.2126470792995439E+0","1.215058560962404E-2"
"1288","9.4509357154465368E-1","9.2091104867570543E-3","1.0000000000000002E-1","1.1692467706725279E-1","7.1960626100938382E-2","-4.5206180727701500E-1","2.9454049046942976E+0","2.1929286598473650E+0","9.7204935777360379E+0","1.2177307127631658E+0","1.215058560962404E-2"
"1287","9.4475880390241451E-1","8.9581384478884096E-3","1.0000000000000002E-1","1.1726329804748664E-1","7.3314026757698547E-2","-4.5162979835910294E-1","2.9453719135171457E+0","2.1942238278701405E+0","9.7262346092059619E+0","1.2228904104427665E+0","1.215058560962404E-2"
"1286","9.4442388109802589E-1","8.7071229800507587E-3","1.0000000000000002E-1","1.1759859702599962E-1","7.4665353107764343E-2","-4.5119246801046636E-1","2.9453386102940398E+0","2.1955319757820044E+0","9.7320331760306971E+0","1.2281267993157763E+0","1.215058560962404E-2"
"1285","9.4408880100084525E-1","8.4560584585694158E-3","1.0000000000000002E-1","1.1793055504338859E-1","7.6014578999527044E-2","-4.5074986288751223E-1","2.9453049957903130E+0","2.1968530934067005E+0","9.7378892331024236E+0","1.2334405046815915E+0","1.215058560962404E-2"
"1284","9.4375356153102052E-1","8.2049392806293787E-3","1.0000000000000002E-1","1.1825915358363413E-1","7.7361678517975069E-2","-4.5030202985989287E-1","2.9452710707777792E+0","2.1981871704955505E+0","9.7438027349922987E+0","1.2388321468641421E+0","1.215058560962404E-2"
"1283","9.4341816066030015E-1","7.9537598597931389E-3","1.0000000000000002E-1","1.1858437457187844E-1","7.8706625987580769E-2","-4.4984901601132499E-1","2.9452368360305603E+0","2.1995341967464106E+0","9.7497736360344884E+0","1.2443023465226548E+0","1.215058560962404E-2"
"1282","9.4308259641233949E-1","7.7025146272035059E-3","1.0000000000000002E-1","1.1890620037532670E-1","8.0049395972492679E-2","-4.4939086863271571E-1","2.9452022923260897E+0","2.2008941617915796E+0","9.7558018902725578E+0","1.2498517209983493E+0","1.215058560962404E-2"
"1281","9.4274686686302978E-1","7.4511980327218504E-3","1.0000000000000002E-1","1.1922461380407147E-1","8.1389963276639818E-2","-4.4892763521547102E-1","2.9451674404460380E+0","2.2022670551859012E+0","9.7618874514067482E+0","1.2554808869902412E+0","1.215058560962404E-2"
"1280","9.4241097014091635E-1","7.1998045445601363E-3","1.0000000000000002E-1","1.1953959811112438E-1","8.2728302944514998E-2","-4.4845936344640536E-1","2.9451322811761322E+0","2.2036528664015824E+0","9.7680302727709964E+0","1.2611904533620324E+0","1.215058560962404E-2"
"1279","9.4207490442763908E-1","6.9483286490736994E-3","1.0000000000000002E-1","1.1985113699253530E-1","8.4064390261730612E-2","-4.4798610120258464E-1","2.9450968153060395E+0","2.2050515848226930E+0","9.7742303073085619E+0","1.2669810295126696E+0","1.215058560962404E-2"
"1278","9.4173866795825978E-1","6.6967648512956494E-3","1.0000000000000002E-1","1.2015921458777785E-1","8.5398200755332082E-2","-4.4750789654541728E-1","2.9450610436297100E+0","2.2064631997367430E+0","9.7804875075346800E+0","1.2728532178328087E+0","1.215058560962404E-2"
