Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
6.101397926088408,-0.38467700865875515,0.6927482640719113,0,-0.40218727139294025,-0.1565698077030106,0
6.109707845904245,-0.3880169355677209,0.6914502687738344,0,-0.40164865575404796,-0.15582309123775456,0
6.1180329266501055,-0.39135834263171076,0.6901562200971081,0,-0.4010790069434545,-0.1550527252998555,0
6.126373930149766,-0.3947012599287985,0.6888662220307852,0,-0.4004784165875521,-0.15425833438961586,0
6.1347316293097025,-0.3980457199060507,0.6875803829300533,0,-0.3998469729041261,-0.15343954154748524,0
6.143106807890621,-0.40139175709512237,0.6862988157355022,0,-0.399184760574665,-0.15259596835041145,0
6.151500263161703,-0.40473940897329996,0.6850216377597885,0,-0.39849186038374157,-0.15172723461434853,0
6.159912797457293,-0.4080887123946311,0.6837489721683694,0,-0.39776834978219233,-0.1508329592526428,0
6.1683452307328395,-0.41143970839091215,0.6824809462725988,0,-0.3970143017154146,-0.14991275896168035,0
6.1767983932343755,-0.4147924390324831,0.6812176928603301,0,-0.3962297850788025,-0.14896624895486146,0
6.185273135323386,-0.4181469511011226,0.6799593489536215,0,-0.39541486364965756,-0.1479930418332179,0
6.193770304277284,-0.4215032866788039,0.6787060594856914,0,-0.39456959816820014,-0.14699275022869912,0
6.2022907837325265,-0.4248614985119796,0.6774579717011943,0,-0.39369404234300365,-0.14596498221104098,0
6.210835462215646,-0.4282216373102124,0.6762152400826177,0,-0.39278824572009413,-0.14490934487866478,0
6.219405242464546,-0.43158375518951386,0.6749780252223714,0,-0.3918522526524446,-0.1438254432894524,0
6.228001057698957,-0.43494791177643977,0.6737464917692325,0,-0.39088610030116394,-0.14271287832797916,0
6.236623840938407,-0.4383141619028401,0.6725208131412155,0,-0.3898898218348593,-0.14157125057883094,0
6.245274563950994,-0.4416825705532392,0.6713011662617792,0,-0.38886344184245747,-0.14040015522695146,0
6.253954209692875,-0.4450532017731919,0.67008773583635,0,-0.3878069792261141,-0.13919918557441938,0
6.262663777444526,-0.4484261203848099,0.6688807139332823,0,-0.38672044648236475,-0.13796793239150973,0
6.271404303512531,-0.451801399665365,0.6676802974826432,0,-0.38560384688222415,-0.13670598091802075,0
6.280176831090554,-0.455179109330317,0.6664866928293197,0,-0.38445717801063756,-0.13541291507377665,0
6.288982451134304,-0.4585593309309543,0.6653001105434866,0,-0.3832804262544609,-0.13408831143993252,0
6.297822264628812,-0.4619421429191811,0.6641207710024338,0,-0.3820735714299261,-0.13273174469506985,0
6.30669740093932,-0.46532762732952043,0.6629489023164277,0,-0.38083658417667565,-0.1313427848921763,0
6.31560902796979,-0.46871587320741626,0.6617847394820501,0,-0.3795694242200799,-0.1299209957386824,0
6.324558335011899,-0.47210696961498644,0.6606285271481984,0,-0.37827204247153584,-0.12846593719141589,0
6.333546562229015,-0.47550101633438013,0.6594805163282376,0,-0.37694437647185014,-0.12697716058980887,0
6.342574958578583,-0.4788981074431133,0.6583409703717363,0,-0.3755863562239883,-0.1254542154521468,0
6.351644826617953,-0.48229834772768165,0.6572101598062151,0,-0.3741978972999488,-0.12389664201176338,0
6.360757504448368,-0.48570184527724186,0.6560883653014714,0,-0.3727789031122914,-0.12230397404184724,0
6.36991436072229,-0.4891087090594815,0.6549758789109393,0,-0.37132926540064254,-0.12067573969458938,0
6.379116808685924,-0.4925190535632867,0.6538730030184029,0,-0.3698488617180881,-0.1190114589888395,0
6.388366314761151,-0.49593300128702406,0.6527800500866814,0,-0.36833755361224085,-0.11731064208554359,0
6.397664391828352,-0.49935067951318785,0.6516973442899422,0,-0.36679518724933813,-0.11557279032410955,0
6.407012582371422,-0.5027722134168862,0.6506252242592545,0,-0.36522159587246183,-0.11379739935804209,0
6.416412490018841,-0.5061977369098527,0.6495640402529304,0,-0.3636165941936753,-0.1119839532238506,0
6.425865770400546,-0.5096273884309362,0.6485141561763104,0,-0.36197997943333104,-0.11013192591478435,0
6.435374118427291,-0.5130613055066516,0.6474759519218533,0,-0.3603115331374956,-0.10824078388135534,0
6.444939304093668,-0.5164996368138659,0.6464498204352269,0,-0.3586110145008886,-0.10630997893930046,0
6.4545631471549845,-0.5199425320323212,0.6454361716072409,0,-0.35687816428450936,-0.10433895320266867,0
6.464247516018296,-0.5233901405226706,0.6444354334288968,0,-0.3551127046522632,-0.10232713945560666,0
6.4739943563181885,-0.5268426204744782,0.6434480501877556,0,-0.3533143335204297,-0.10027395530444985,0
6.483805641063165,-0.5303001201432416,0.6424744887547124,0,-0.35148273326875185,-0.09817881375641095,0
6.493683420301508,-0.5337627943934204,0.6415152347228212,0,-0.34961756120884213,-0.0960411130468343,0
6.503629814238999,-0.5372308009910821,0.6405707945214723,0,-0.3477184502774653,-0.09386023815973492,0
6.513646965347265,-0.5407042827480092,0.6396417012466317,0,-0.345785017787767,-0.09163557171005263,0
6.523737089548282,-0.5441833842495393,0.6387285110309613,0,-0.3438168553484177,-0.0893664832903609,0
6.5339024483741674,-0.5476682409333439,0.6378318070178753,0,-0.3418135338073917,-0.08705233613707304,0
6.544145325041982,-0.5511589697887147,0.6369522026580724,0,-0.33977460775020774,-0.08469249343640711,0
6.554468038283189,-0.5546556730665029,0.6360903415830895,0,-0.3376996126453072,-0.0822863162492834,0
6.564872915900912,-0.5581584282738066,0.6352469009092387,0,-0.3355880700244199,-0.0798331708390459,0
6.575362267351611,-0.5616672781504051,0.6344225942407213,0,-0.33343949314974736,-0.07733243673322879,0
6.585938382441842,-0.5651822296353166,0.6336181723008314,0,-0.33125338753921224,-0.0747835089548925,0
6.596603461995263,-0.5687032304615603,0.6328344284322592,0,-0.32902926571835,-0.07218581698695166,0
6.607359603511862,-0.5722301646567755,0.6320721991474293,0,-0.32676665106664604,-0.06953883123011183,0
6.618208759275946,-0.5757628393376744,0.6313323662093042,0,-0.3244650876214799,-0.06684207656216314,0
6.629152629686411,-0.5793009512709603,0.630615862079995,0,-0.32212416416610645,-0.06409516283092763,0
6.640192639824677,-0.5828440816432475,0.629923668347298,0,-0.3197435213182595,-0.06129779562094538,0
6.651329824735932,-0.586391662340361,0.6292568188716847,0,-0.31732287865842257,-0.05844981065115513,0
